code,name,name_short,name_tv,gender,function,country_code,country,country_full,nationality,nationality_full,nationality_code,height,weight,disciplines,events,birth_date
1935140,VIERA Wilder,VIERA W,Wilder VIERA,Male,Athlete,PAR,Paraguay,Paraguay,Paraguay,Paraguay,PAR,182.0,,['Football'],['Men'],2002-03-04
1937362,BILAL MAZHAR,BILAL MAZHAR,BILAL MAZHAR,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,183.0,,['Football'],['Men'],2003-11-21
1937515,HOSSAM ABDELMAGUID,HOSSAM ABDELMAGUID,HOSSAM ABDELMAGUID,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,185.0,,['Football'],['Men'],2001-04-30
1937571,HAMZA ALAA,HAMZA ALAA,HAMZA ALAA,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,185.0,,['Football'],['Men'],2001-03-01
1937698,ZIAD KAMAL,ZIAD KAMAL,ZIAD KAMAL,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,195.0,,['Football'],['Men'],2001-07-05
1938157,BALBUENA Fabian,BALBUENA F,Fabian BALBUENA,Male,Athlete,PAR,Paraguay,Paraguay,Paraguay,Paraguay,PAR,188.0,,['Football'],['Men'],1991-08-23
1938422,GOMEZ Diego,GOMEZ D,Diego GOMEZ,Male,Athlete,PAR,Paraguay,Paraguay,Paraguay,Paraguay,PAR,183.0,,['Football'],['Men'],2003-03-27
1941452,KENNEDY Alanna,KENNEDY A,Alanna KENNEDY,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,176.0,,['Football'],['Women'],1995-01-21
1941458,FOORD Caitlin,FOORD C,Caitlin FOORD,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,168.0,,['Football'],['Women'],1994-11-11
1941464,POLKINGHORNE Clare,POLKINGHORNE C,Clare POLKINGHORNE,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,171.0,,['Football'],['Women'],1989-02-01
1941465,HUNT Clare,HUNT C,Clare HUNT,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,176.0,,['Football'],['Women'],1999-03-12
1941466,WHEELER Clare,WHEELER C,Clare WHEELER,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,163.0,,['Football'],['Women'],1998-01-14
1941467,VINE Cortnee,VINE C,Cortnee VINE,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,165.0,,['Football'],['Women'],1998-04-09
1941471,CARPENTER Ellie,CARPENTER E,Ellie CARPENTER,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,165.0,,['Football'],['Women'],2000-04-28
1941473,van EGMOND Emily,van EGMOND E,Emily van EGMOND,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,174.0,,['Football'],['Women'],1993-07-12
1941475,RASO Hayley,RASO H,Hayley RASO,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,161.0,,['Football'],['Women'],1994-09-05
1941480,TORPEY Kaitlyn,TORPEY K,Kaitlyn TORPEY,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,166.0,,['Football'],['Women'],2000-03-17
1941482,GORRY Katrina,GORRY K,Katrina GORRY,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,155.0,,['Football'],['Women'],1992-08-13
1941484,COONEY-CROSS Kyra,COONEY-CROSS K,Kyra COONEY-CROSS,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,165.0,,['Football'],['Women'],2002-02-15
1941487,ARNOLD Mackenzie,ARNOLD M,Mackenzie ARNOLD,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,181.0,,['Football'],['Women'],1994-02-25
1941489,FOWLER Mary,FOWLER M,Mary FOWLER,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,169.0,,['Football'],['Women'],2003-02-14
1941490,HEYMAN Michelle,HEYMAN M,Michelle HEYMAN,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,176.0,,['Football'],['Women'],1988-07-04
1941495,FREIER Sharn,FREIER S,Sharn FREIER,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,164.0,,['Football'],['Women'],2001-07-24
1941497,CATLEY Steph,CATLEY S,Steph CATLEY,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,171.0,,['Football'],['Women'],1994-01-26
1941498,YALLOP Tameka,YALLOP T,Tameka YALLOP,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,161.0,,['Football'],['Women'],1991-06-16
1941499,MICAH Teagan,MICAH T,Teagan MICAH,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,174.0,,['Football'],['Women'],1997-10-20
1942033,BAENA Alex,BAENA A,Alex BAENA,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,172.0,,['Football'],['Men'],2001-07-20
1942037,BARRIOS Pablo,BARRIOS P,Pablo BARRIOS,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,181.0,,['Football'],['Men'],2003-06-15
1942039,BERNABE Adrian,BERNABE A,Adrian BERNABE,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,175.0,,['Football'],['Men'],2001-05-26
1942046,CAMELLO Sergio,CAMELLO S,Sergio CAMELLO,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,180.0,,['Football'],['Men'],2001-02-10
1942056,CUBARSI Pau,CUBARSI P,Pau CUBARSI,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,183.0,,['Football'],['Men'],2007-01-22
1942076,GARCIA Eric,GARCIA E,Eric GARCIA,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,183.0,,['Football'],['Men'],2001-01-09
1942077,GARCIA Joan,GARCIA J,Joan GARCIA,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,194.0,,['Football'],['Men'],2001-05-04
1942089,GOMEZ Sergio,GOMEZ S,Sergio GOMEZ,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,173.0,,['Football'],['Men'],2000-09-04
1942099,GUTIERREZ Miguel,GUTIERREZ M,Miguel GUTIERREZ,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,181.0,,['Football'],['Men'],2001-07-27
1942104,ITURBE Alejandro,ITURBE A,Alejandro ITURBE,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,184.0,,['Football'],['Men'],2003-09-02
1942221,LOPEZ Fermin,LOPEZ F,Fermin LOPEZ,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,176.0,,['Football'],['Men'],2003-05-11
1942222,LOPEZ Diego,LOPEZ D,Diego LOPEZ,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,176.0,,['Football'],['Men'],2002-05-13
1942241,MIRANDA Juan,MIRANDA J,Juan MIRANDA,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,185.0,,['Football'],['Men'],2000-01-19
1942248,MOSQUERA Cristhian,MOSQUERA C,Cristhian MOSQUERA,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,190.0,,['Football'],['Men'],2004-06-27
1942256,OMORODION Samu,OMORODION S,Samu OMORODION,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,193.0,,['Football'],['Men'],2004-05-05
1942257,OROZ Aimar,OROZ A,Aimar OROZ,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,180.0,,['Football'],['Men'],2001-11-27
1942259,PACHECO Jon,PACHECO J,Jon PACHECO,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,186.0,,['Football'],['Men'],2001-01-08
1942269,PUBILL Marc,PUBILL M,Marc PUBILL,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,191.0,,['Football'],['Men'],2003-06-20
1942280,RUIZ Abel,RUIZ A,Abel RUIZ,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,180.0,,['Football'],['Men'],2000-01-28
1942289,SANCHEZ Juanlu,SANCHEZ J,Juanlu SANCHEZ,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,183.0,,['Football'],['Men'],2003-08-15
1942296,TENAS Arnau,TENAS A,Arnau TENAS,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,181.0,,['Football'],['Men'],2001-05-30
1942301,TURRIENTES Benat,TURRIENTES B,Benat TURRIENTES,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,180.0,,['Football'],['Men'],2002-01-31
1942880,ALI EL GABRY,ALI EL GABRY,ALI EL GABRY,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,190.0,,['Football'],['Men'],2001-02-14
1943237,OMAR FAYED,OMAR FAYED,OMAR FAYED,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,198.0,,['Football'],['Men'],2003-07-04
1943263,KARIM EL DEBES,KARIM EL DEBES,KARIM EL DEBES,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,167.0,,['Football'],['Men'],2003-06-03
1943371,SAMAKE Wilson,SAMAKE W,Wilson SAMAKE,Male,Athlete,MLI,Mali,Mali,France,France,FRA,182.0,,['Football'],['Men'],2004-03-30
1943542,ALBERT Korbin,ALBERT K,Korbin ALBERT,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,172.0,,['Football'],['Women'],2003-10-13
1943547,COFFEY Samantha,COFFEY S,Samantha COFFEY,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,165.0,,['Football'],['Women'],1998-12-31
1943550,DAVIDSON Tierna,DAVIDSON T,Tierna DAVIDSON,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,177.0,,['Football'],['Women'],1998-09-19
1943553,FOX Emily,FOX E,Emily FOX,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,165.0,,['Football'],['Women'],1998-07-05
1943555,GIRMA Naomi,GIRMA N,Naomi GIRMA,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,165.0,,['Football'],['Women'],2000-06-14
1943558,HORAN Lindsey,HORAN L,Lindsey HORAN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,175.0,,['Football'],['Women'],1994-05-26
1943566,KRUEGER Casey,KRUEGER C,Casey KRUEGER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,168.0,,['Football'],['Women'],1990-08-23
1943567,LAVELLE Rose,LAVELLE R,Rose LAVELLE,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,162.0,,['Football'],['Women'],1995-05-14
1943569,SAMS Emily,SAMS E,Emily SAMS,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,170.0,,['Football'],['Women'],1999-07-01
1943574,MURPHY Casey,MURPHY C,Casey MURPHY,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,186.0,,['Football'],['Women'],1996-04-25
1943575,NAEHER Alyssa,NAEHER A,Alyssa NAEHER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,175.0,,['Football'],['Women'],1988-04-20
1943576,NIGHSWONGER Jenna,NIGHSWONGER J,Jenna NIGHSWONGER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,162.0,,['Football'],['Women'],2000-11-28
1943580,RODMAN Trinity,RODMAN T,Trinity RODMAN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,170.0,,['Football'],['Women'],2002-05-20
1943585,SHAW Jaedyn,SHAW J,Jaedyn SHAW,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,167.0,,['Football'],['Women'],2004-11-20
1943586,SMITH Sophia,SMITH S,Sophia SMITH,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,168.0,,['Football'],['Women'],2000-08-10
1943587,SONNETT Emily,SONNETT E,Emily SONNETT,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,170.0,,['Football'],['Women'],1993-11-25
1943588,DUNN Crystal,DUNN C,Crystal DUNN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,157.0,,['Football'],['Women'],1992-07-03
1943591,SWANSON Mallory,SWANSON M,Mallory SWANSON,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,162.0,,['Football'],['Women'],1998-04-29
1943596,WILLIAMS Lynn,WILLIAMS L,Lynn WILLIAMS,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,173.0,,['Football'],['Women'],1993-05-21
1943833,ATENCIO Josh,ATENCIO J,Josh ATENCIO,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,185.0,,['Football'],['Men'],2002-01-31
1943837,McGLYNN Jack,McGLYNN J,Jack McGLYNN,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,180.0,,['Football'],['Men'],2003-07-07
1943839,SCHULTE Patrick,SCHULTE P,Patrick SCHULTE,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,190.0,,['Football'],['Men'],2001-03-13
1943846,AARONSON Paxten,AARONSON P,Paxten AARONSON,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,175.0,,['Football'],['Men'],2003-08-26
1943858,BOOTH Taylor,BOOTH T,Taylor BOOTH,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,173.0,,['Football'],['Men'],2001-05-31
1943860,BUSIO Gianluca,BUSIO G,Gianluca BUSIO,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,172.0,,['Football'],['Men'],2002-05-28
1943870,CREMASCHI Benjamin,CREMASCHI B,Benjamin CREMASCHI,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,180.0,,['Football'],['Men'],2005-03-02
1943875,DIETZ Maximilian,DIETZ M,Maximilian DIETZ,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,188.0,,['Football'],['Men'],2002-02-09
1943886,HARRIEL Nathan,HARRIEL N,Nathan HARRIEL,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,180.0,,['Football'],['Men'],2001-04-23
1943895,McGUIRE Duncan,McGUIRE D,Duncan McGUIRE,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,185.0,,['Football'],['Men'],2001-02-05
1943897,MIHAILOVIC Djordje,MIHAILOVIC D,Djordje MIHAILOVIC,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,177.0,,['Football'],['Men'],1998-11-10
1943905,PAREDES Kevin,PAREDES K,Kevin PAREDES,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,170.0,,['Football'],['Men'],2003-05-07
1943915,ROBINSON Miles,ROBINSON M,Miles ROBINSON,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,187.0,,['Football'],['Men'],1997-03-14
1943919,SLONINA Gabriel,SLONINA G,Gabriel SLONINA,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,193.0,,['Football'],['Men'],2004-05-15
1943922,TESSMANN Tanner,TESSMANN T,Tanner TESSMANN,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,187.0,,['Football'],['Men'],2001-09-24
1943924,TOLKIN John,TOLKIN J,John TOLKIN,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,170.0,,['Football'],['Men'],2002-07-31
1943931,WILEY Caleb,WILEY C,Caleb WILEY,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,180.0,,['Football'],['Men'],2004-12-22
1943937,YOW Griffin,YOW G,Griffin YOW,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,175.0,,['Football'],['Men'],2002-09-25
1943939,ZIMMERMAN Walker,ZIMMERMAN W,Walker ZIMMERMAN,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,190.0,,['Football'],['Men'],1993-05-19
1944855,CLEGG Milly,CLEGG M,Milly CLEGG,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,174.0,,['Football'],['Women'],2005-11-01
1944856,TOOMEY Luis,TOOMEY L,Luis TOOMEY,Male,Alternate Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,178.0,,['Football'],['Men'],2001-07-01
1944862,WAINE Ben,WAINE B,Ben WAINE,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,179.0,,['Football'],['Men'],2001-06-11
1944863,BAYLISS Lachlan,BAYLISS L,Lachlan BAYLISS,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,178.0,,['Football'],['Men'],2002-07-24
1944864,GARBETT Matthew,GARBETT M,Matthew GARBETT,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,182.0,,['Football'],['Men'],2002-04-13
1944865,STEINMETZ Malia,STEINMETZ M,Malia STEINMETZ,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,164.0,,['Football'],['Women'],1999-01-18
1944876,BOXALL Michael,BOXALL M,Michael BOXALL,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,188.0,,['Football'],['Men'],1988-08-18
1944878,RENNIE Gabi,RENNIE G,Gabi RENNIE,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,166.0,,['Football'],['Women'],2001-07-07
1944884,van HATTUM Oskar,van HATTUM O,Oskar van HATTUM,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,183.0,,['Football'],['Men'],2002-04-14
1944886,KELLY-HEALD Lukas,KELLY-HEALD L,Lukas KELLY-HEALD,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,198.0,,['Football'],['Men'],2005-03-18
1944887,OLD Ben,OLD B,Ben OLD,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,173.0,,['Football'],['Men'],2002-08-13
1944889,SHERIDAN Matthew,SHERIDAN M,Matthew SHERIDAN,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,178.0,,['Football'],['Men'],2004-05-09
1944890,HERDMAN Jay,HERDMAN J,Jay HERDMAN,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,169.0,,['Football'],['Men'],2004-08-14
1944894,BARRY Mackenzie,BARRY M,Mackenzie BARRY,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,171.0,,['Football'],['Women'],2001-04-11
1944895,LONGO Annalie,LONGO A,Annalie LONGO,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,158.0,,['Football'],['Women'],1991-07-01
1944899,JALE Grace,JALE G,Grace JALE,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,179.0,,['Football'],['Women'],1999-04-10
1944901,STOTT Rebekah,STOTT R,Rebekah STOTT,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,172.0,,['Football'],['Women'],1993-06-17
1944902,PAULSEN Alex,PAULSEN A,Alex PAULSEN,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,193.0,,['Football'],['Men'],2002-07-04
1944907,ESSON Victoria,ESSON V,Victoria ESSON,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,173.0,,['Football'],['Women'],1991-03-06
1944910,SURMAN Finn,SURMAN F,Finn SURMAN,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,190.0,,['Football'],['Men'],2003-09-23
1944914,BOTT C.J,BOTT C,C.J. BOTT,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,165.0,,['Football'],['Women'],1995-04-22
1944918,FOSTER Michaela,FOSTER M,Michaela FOSTER,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,173.0,,['Football'],['Women'],1999-01-09
1944920,LEAT Anna,LEAT A,Anna LEAT,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,173.0,,['Football'],['Women'],2001-06-26
1944921,SIMS Kees,SIMS K,Kees SIMS,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,194.0,,['Football'],['Men'],2003-03-27
1944923,CONCHIE Fin,CONCHIE F,Fin CONCHIE,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,176.0,,['Football'],['Men'],2003-08-10
1944930,HAND Jacqui,HAND J,Jacqui HAND,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,169.0,,['Football'],['Women'],1999-02-19
1944931,SINGH Sarpreet,SINGH S,Sarpreet SINGH,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,180.0,,['Football'],['Men'],1999-02-20
1944932,FRASER Macey,FRASER M,Macey FRASER,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,163.0,,['Football'],['Women'],2002-07-11
1944935,TAYLOR Kate,TAYLOR K,Kate TAYLOR,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,174.0,,['Football'],['Women'],2003-10-21
1944936,RILEY Indiah-Paige,RILEY IP,Indiah-Paige RILEY,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,165.0,,['Football'],['Women'],2001-12-20
1944938,BELL Joe,BELL J,Joe BELL,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,182.0,,['Football'],['Men'],1999-04-27
1944944,BOWEN Katie,BOWEN K,Katie BOWEN,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,173.0,,['Football'],['Women'],1994-04-15
1944947,KITCHING Katie,KITCHING K,Katie KITCHING,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,157.0,,['Football'],['Women'],1998-09-06
1944949,SUTTON Sam,SUTTON S,Sam SUTTON,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,175.0,,['Football'],['Men'],2001-12-10
1944952,HUGHES Isaac,HUGHES I,Isaac HUGHES,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,183.0,,['Football'],['Men'],2004-03-25
1944953,RANDALL Jesse,RANDALL J,Jesse RANDALL,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,176.0,,['Football'],['Men'],2002-08-19
1944960,BINDON Tyler,BINDON T,Tyler BINDON,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,190.0,,['Football'],['Men'],2005-01-27
1944963,MOORE Meikayla,MOORE M,Meikayla MOORE,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,175.0,,['Football'],['Women'],1996-06-04
1944964,GREEN Ally,GREEN A,Ally GREEN,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,164.0,,['Football'],['Women'],1998-08-17
